Price,Cup,Hero
1171.07943,37622,81
13116.089613,37500,83
13116.089613,46000,83
11968.431772,48000,82
12881.873727,35200,83
4262.729124,32000,78
5410.386965,33000,80
2951.120163,30500,69
29511.201629,62000,82
4262.729124,35300,78
5246.435845,31500,80
1756.619145,19000,60
5738.289206,29500,81
5246.435845,33000,80
1756.619145,17880,57
8197.556008,45400,80
2623.217923,24000,70
2131.364562,24500,61
5410.386965,33500,79
2295.315682,20000,70
1639.511202,16400,60
995.417515,22600,73
895.875764,27040,58
1522.403259,21219,58
175.661914,628,21
234.215886,1700,27
585.539715,7479,54
469.602851,19448,47
292.769857,3342,28
526.985743,24004,60
2399.424644,27002,62
2634.928717,45000,71
40.98778,533,12
70.264766,1503,20
409.8778,10005,35
468.431772,13944,33
297.454175,10051,44
1272.893075,24500,63
292.769857,13800,53
5269.857434,53600,84
7612.016293,50000,83
1756.619145,13000,47
2795.158814,33634,82
702.647658,19544,64
1169.90835,27137,62
819.755601,24425,62
468.431772,25082,60
2371.435845,31210,78
3550.712831,42397,79
1639.511202,35000,75
351.323829,11257,50
644.093686,25000,66
644.093686,25000,66
3789.00056,30944,81
603.105906,25572,72
585.539715,2500,23
52698.574338,27000,66
2459.266802,37448,83
1270.526733,30102,73
11710.794297,72000,84
4500.001527,25574,75
995.417515,17000,64
3938.632874,35800,81
538.696538,19277,49
755.346232,23655,65
1756.619145,31933,76
1912.372709,1200,24
1756.619145,1000,10
2225.050916,5462,42
526.985743,14131,64
526.985743,14992,37
281.059063,840,24
152.240326,6800,35
2107.942974,37000,80
5269.857434,47000,84
172.072528,2750,19
1171.07943,26000,69
292.769857,1255,23
351.323829,2900,37
878.309572,24651,73
585.539715,15651,47
251.782077,5008,31
1323.319756,31000,63
1463.849287,26063,72
1112.525458,26344,66
1288.187373,27609,64
1053.971487,25864,61
1112.525458,24357,63
936.863544,23357,64
995.417515,23936,68
1463.849287,29798,63
1346.741344,26387,67
761.201629,18979,56
1405.295316,26196,64
936.863544,23921,57
702.647658,17472,59
468.431772,12900,45
1463.849287,24200,74
281.059063,8145,39
597.250509,15880,43
409.8778,12670,48
11710.794297,36300,81
585.539715,10859,35
1053.971487,9267,40
248.999593,5350,27
258.99944,5490,29
289.000153,6766,30
388.999796,8414,29
449.000051,9400,35
548.999695,11258,39
879.000509,15500,41
1088.999644,20586,53
1289.000102,22436,52
1489.00056,24035,56
1171.07943,10863,59
1756.619145,37000,67
4684.317719,54400,85
322.046843,1700,38
2342.158859,32020,78
585.539715,3000,24
935.692464,19195,67
1112.525458,20959,68
8197.556008,45000,78
2795.158814,30000,63
409.8778,16706,55
1990.835031,27256,69
175.661914,4300,38
146.384929,404,18
146.384929,414,13
146.384929,407,19
644.093686,14000,55
585.539715,16300,56
1405.295316,20000,64
15224.032587,45000,85
175.661914,8000,32
2225.050916,27500,71
2225.050916,27500,71
1463.849287,30500,72
2342.158859,38000,82
199.083503,1200,21
3396.130346,40000,79
11710.794297,27800,62
2482.688391,15000,52
791.848778,10521,53
585.539715,25000,60
702.647658,25582,54
316.191446,6000,31
4097.606925,46100,83
1990.835031,44030,83
210.794297,4000,29
819.755601,19750,63
819.755601,25882,63
3513.238289,62345,85
297.454175,2212,32
1440.427699,23080,48
585.539715,16000,53
468.431772,11358,45
105.397149,1600,23
5855.397149,32882,84
420.417515,10603,50
20493.89002,76,84
1323.63483,8304,43
2342.158859,45000,82
298.625255,19770,46
819.74389,21010,46
936.851833,20847,57
819.74389,23216,69
1288.187373,29914,56
1171.067719,29228,71
819.74389,24999,67
1171.067719,28688,59
702.635947,19942,67
702.635947,19908,49
819.74389,20560,57
7612.016293,37874,79
936.863544,26000,77
404.022403,6324,45
692.107943,4527,35
1639.511202,40160,79
4391.547862,39558,81
983.706721,21000,56
6440.936864,67500,85
234.215886,2270,22
58.553971,7,2
351.323829,3922,31
585.539715,20900,48
819.755601,13807,43
210.794297,694,12
70.264766,345,7
1171.07943,23261,60
585.539715,10000,40
398.167006,5000,29
11125.254582,50092,78
6440.936864,42000,82
819.755601,4000,77
1053.971487,32983,84
2927.698574,21471,66
66.181741,967,31
353.4105,4458,31
153.54164,3909,26
205.163399,7349,41
297.817837,9978,48
533.424836,11967,51
893.45351,23823,65
433.299389,14026,55
4684.317719,42000,80
251.782077,7134,36
351.323829,7902,46
936.863544,25000,77
70.264766,1000,12
70.264766,1000,10
234.215886,1000,24
58.553971,500,8
40.98778,420,9
40.98778,400,10
702.647658,7300,40
117.107943,500,15
234.215886,555,18
70.264766,400,11
23.421589,200,5
702.647658,11100,39
415.733198,21404,49
702.647658,12338,49
702.647658,17108,55
351.323829,8408,40
468.431772,500,7
585.539715,5678,33
2969.857434,45000,82
2927.698574,47000,82
427.443992,12096,37
1237.830957,29500,60
503.564155,16000,48
2342.158859,33100,79
926.544381,10000,55
245.92668,406,15
468.431772,11429,50
585.539715,4000,29
3513.238289,33600,82
468.431772,14595,54
351.323829,11160,45
2634.928717,36700,78
2400.712831,37000,84
1053.971487,23300,77
819.755601,28995,72
1089.10387,33000,69
585.539715,19443,44
936.863544,27364,76
702.647658,14200,47
702.647658,15100,52
971.995927,22693,74
1053.971487,15000,62
297.454175,10652,40
693.279022,24787,64
819.755601,15000,50
2927.698574,29003,82
1639.511202,30015,76
2342.158859,21155,71
117.107943,1407,21
3513.238289,24941,70
415.733198,15000,49
2693.482688,38754,82
1990.835031,27000,68
2200.000356,25000,55
1399.999695,20000,45
1050.000356,15000,35
959.000458,10000,27
725.000051,7000,21
625.000407,5000,21
468.431772,14157,44
117.107943,1000,1
169.806517,6800,43
1214.379863,8306,36
3513.238289,15300,56
936.863544,20500,61
409.8778,10518,49
2049.389002,27000,70
2342.158859,25050,68
2647.269659,30000,78
2647.269659,30000,78
2647.269659,30000,78
2647.269659,30000,78
29.999542,1,1
127.647658,2307,24
6031.059063,50000,84
2576.374745,40917,81
409.8778,2720,24
197.912424,5662,31
392.311609,14300,49
163.95112,10000,39
58.553971,539,15
58.553971,11,5
2342.158859,31000,72
117.107943,5493,36
351.323829,16569,61
187.372709,9500,46
245.92668,12132,49
4446.843567,46000,85
702.647658,6120,30
17566.191446,32457,59
1756.619145,35000,75
585.539715,20871,69
538.696538,20000,63
2927.698574,26900,61
1.171079,1012,19
1.171079,1524,23
1171.07943,12652,47
9368.635438,53055,84
2049.389002,33000,73
1639.511202,33000,71
819.755601,20000,63
7026.476578,60000,83
3999.002037,52500,85
585.539715,35000,58
117.107943,725,13
702.647658,20000,66
950.916497,14900,50
585.539715,21000,61
2342.158859,22050,67
1815.173116,13591,39
2342.158859,34000,82
5294.539319,42000,77
761.201629,24657,67
878.309572,26431,70
2927.698574,17500,53
819.755601,17292,53
954.406314,14902,26
456.697556,6500,22
345.44501,5003,22
374.721996,5561,23
398.143585,6007,21
240.047862,3001,19
240.047862,3001,8
345.44501,4457,23
345.44501,4989,23
345.44501,5001,24
819.755601,23794,64
1171.07943,20011,60
46.843177,543,11
995.417515,11913,42
292.769857,4426,18
1580.95723,6908,32
175.661914,1300,22
6750.101833,58116,85
3864.562118,31752,72
17566.191446,75000,81
2927.698574,37000,85
175.661914,1151,22
292.769857,2230,26
117.107943,114,14
117.107943,661,22
400.509165,11519,52
544.399695,20200,56
702.647658,26000,66
1217.922607,34000,81
2049.389002,15000,1000
29276.985743,64400,82
339.613035,4849,31
368.89002,5673,35
409.8778,5168,44
2927.698574,32000,74
2342.158859,36033,81
1985.452244,29048,78
146.384929,2212,31
234.215886,4152,31
936.863544,19392,41
2517.820774,23000,85
292.769857,11355,30
600.763747,26065,64
158.095723,4809,31
936.863544,18200,65
234.215886,7507,41
1639.511202,40000,78
491.85336,22100,56
2189.918534,38708,85
595.635673,21551,55
4684.317719,30000,65
1169.90835,1359,29
3512.06721,38500,72
350.152749,3606,30
233.044807,1100,22
1639.511202,31000,79
819.755601,20266,65
1756.619145,21126,66
1053.971487,22000,56
1990.835031,31000,70
1405.295316,5800,38
1171.07943,3346,34
351.323829,1874,22
1522.403259,15640,60
526.985743,20564,49
1522.403259,33385,81
585.539715,13500,59
726.069246,36,79
4098.778004,45600,84
1990.835031,30000,77
2927.698574,35414,80
1229.633401,26691,68
351.323829,7715,38
526.985743,12000,46
351.323829,8887,42
298.625255,6016,41
234.215886,3500,35
234.215886,4500,35
585.539715,6711,34
292.769857,6700,36
585.539715,18000,53
2576.374745,44000,80
3512.06721,45270,84
259.979633,1771,21
259.979633,1800,15
1288.187373,16660,49
1169.90835,23500,74
2693.482688,23700,63
585.539715,16000,54
935.692464,25000,74
503.564155,10400,42
702.647658,17800,65
936.863544,26100,70
117.107943,11000,39
234.215886,11569,41
3970.904489,37000,85
1171.07943,17159,58
1171.07943,17159,57
1171.07943,17159,57
350.152749,11000,57
233.044807,8200,45
52.698574,500,11
76.881365,405,18
1873.727088,33000,80
1756.619145,18184,64
9368.635438,26500,81
16980.651731,45000,71
2342.158859,32513,84
1557.535642,29000,83
702.647658,25000,67
292.769857,18742,50
761.201629,15308,55
351.323829,2929,36
468.431772,15658,50
2340.98778,43458,77
3044.806517,43150,85
1990.835031,32000,83
1990.835031,32000,83
1990.835031,32000,83
1990.835031,32000,83
1053.971487,37651,79
702.647658,13000,42
503.564155,17000,55
702.647658,17400,62
468.431772,3266,47
995.417515,21493,62
1171.07943,19000,44
3044.806517,36000,82
5035.641548,36000,84
9368.635438,32000,76
2342.158859,36700,80
234.215886,2844,31
117.107943,2119,28
199.083503,2101,29
503.564155,18966,44
2342.158859,318905,71
1171.07943,33063,80
585.539715,17147,58
1171.07943,30000,70
1990.835031,36600,84
2693.482688,44500,82
556.262729,20000,62
485.997963,18500,60
526.985743,13600,44
1405.295316,20000,67
784.623218,1488,22
5269.857434,64153,84
644.093686,19014,63
526.985743,19888,56
859.99389,25500,69
389.992872,5300,38
878.309572,22500,60
14052.953157,47000,85
644.093686,21371,67
222.505092,11000,44
105.397149,850,10
585.539715,26000,66
468.431772,5100,29
1053.971487,20181,56
2927.698574,40814,77
2342.158859,36000,82
234.215886,5334,26
292.769857,17665,58
4098.778004,45678,84
23421.588595,83000,84
4684.317719,42500,74
81.97556,927,16
3688.900204,31887,72
152.240326,488,13
40.98778,4,2
40.98778,2,2
52.698574,4,2
81.97556,2,2
425.101833,11642,37
234.215886,1400,12
234.215886,4500,23
1053.971487,30300,77
1229.633401,37000,78
1089.10387,19168,55
46843.177189,86000,85
339.613035,8500,43
819.755601,5600,38
117.107943,500,9
117.107943,405,10
1053.971487,20000,66
2757.892057,40039,78
1131.262729,19022,65
2336.303462,22952,78
1060.997963,20073,62
1194.501018,21726,61
1194.501018,19860,63
1068.02444,18955,67
1229.633401,18359,66
849.992872,18240,56
9368.635438,35500,79
1053.971487,5663,39
468.431772,2808,33
1171.07943,25000,64
25410.53467,81000,85
585.539715,650,22
585.539715,1500,19
1171.07943,9500,42
1171.07943,10300,44
81.97556,961,24
5855.397149,46500,84
3513.238289,35179,80
2927.698574,33064,78
468.431772,2000,29
1171.07943,26370,62
971.995927,23236,66
1171.07943,29500,78
1288.187373,25800,79
4098.778004,47740,79
1100.404786,18514,51
549.997454,13001,39
2199.989817,24528,56
850.004582,19282,45
1405.295316,6591,37
1171.07943,24000,61
1124.236253,21700,53
702.647658,20796,57
2482.688391,32600,78
140.529532,715,15
279.887984,3053,27
995.417515,21147,54
351.323829,12569,39
222.224033,400,16
819.755601,15309,45
1484.928717,15384,62
3513.238289,42300,85
819.755601,22000,58
1346.741344,30000,75
702.647658,24000,60
995.417515,27000,71
351.323829,14000,1
649.949084,20400,54
2342.158859,27550,83
1171.07943,26025,79
2107.942974,25968,77
2342.158859,25864,74
2459.266802,31000,79
468.431772,11604,43
1169.90835,24000,66
409.8778,1383,26
118.279022,1731,29
585.539715,10000,40
3513.238289,35000,84
175.661914,6,5
351.323829,1000,18
468.431772,9200,39
231.873727,5200,27
351.323829,13000,52
585.539715,26000,72
409.8778,21000,58
1288.187373,30000,78
653.462322,12000,54
409.8778,15500,48
456.720978,15400,47
3513.238289,36000,83
3864.562118,46600,83
4684.317719,26218,74
1053.971487,28400,71
878.309572,23800,60
269.348269,830,24
152.240326,700,26
152.240326,500,23
585.539715,5820,28
2927.698574,19483,58
562.118126,23846,69
819.755601,22000,67
281.059063,809,30
8080.448065,46700,84
585.539715,7479,33
585.539715,7479,33
175.661914,862,29
3009.498473,24649,74
2927.698574,32553,84
642.922607,9700,41
1052.800407,9700,41
146.384929,1311,19
175.661914,3365,21
175.661914,3365,21
819.755601,21300,60
819.755601,21300,60
819.755601,21300,60
1405.295316,32663,73
878.309572,22000,59
58.553971,664,21
1050.001527,22400,50
819.755601,12500,44
1171.07943,14000,37
269.348269,4632,42
3746.283096,35150,80
537.525458,13265,44
4098.778004,45869,83
5504.07332,43818,79
2107.942974,34112,71
5204.276986,42000,78
2693.482688,36383,78
4098.778004,41093,79
5152.749491,43720,81
3630.346232,37366,79
585.539715,11383,53
1500.000509,30000,80
234.215886,735,16
81.97556,406,5
81.97556,407,7
234.215886,2828,28
234.215886,13000,48
649.949084,16400,54
105.397149,1435,17
140.529532,1000,29
819.755601,29000,70
642.922607,17466,53
4684.317719,36700,82
351.323829,13100,54
9368.635438,56000,84
1756.619145,33259,82
1346.741344,31200,71
1639.511202,36000,84
409.8778,7200,47
5.855397,10,2
8431.771894,51700,84
2752.03666,36700,83
2116.697538,14000,49
1777.4669,10000,42
1067.242456,10000,44
936.863544,22500,67
737.780041,21700,52
421.588595,23227,70
351.323829,17680,45
351.323829,13000,54
819.755601,26019,78
